TiaGitHubHash,TiaMetaInfo,TiaVstsHash,TiaRuntime,TiaTotalTests,TiaNumberOfUnAnalyzedTests,TiaNumberofTestsPassed,TiaNumberOfTestsFailed,TiaNumberOfTestsSkipped,TiaTotalNumberOfTestRun,TiaPercentageOfTestsRun,RetestAllGitHubHash,RetestAllMetaInfo,RetestAllVstsHash,RetestAllRuntime,RetestAllTotalTests,RetestAllNumberOfUnAnalyzedTests,RetestAllNumberofTestsPassed,RetestAllNumberOfTestsFailed,RetestAllNumberOfTestsSkipped,RetestAllTotalNumberOfTestRun,RetestAllPercentageOfTestsRun,ESharpGitHubHash,ESharpMetaInfo,ESharpVstsHash,ESharpRuntime,ESharpTotalTests,ESharpNumberOfUnAnalyzedTests,ESharpNumberofTestsPassed,ESharpNumberOfTestsFailed,ESharpNumberOfTestsSkipped,ESharpTotalNumberOfTestRun,ESharpPercentageOfTestsRun
9021858293cd3b77b6ec5b9009b3fe9968c0470a,4e313eb 373 commits back from current GitHub head Hash:9021858293cd3b77b6ec5b9009b3fe9968c0470a,,108.826,2452,700,1751,0,0,1751,0.714110929853181,9021858293cd3b77b6ec5b9009b3fe9968c0470a,4e313eb 373 commits back from current GitHub head Hash:9021858293cd3b77b6ec5b9009b3fe9968c0470a,,25.43,2261,1,2259,0,0,2259,0.999115435647943,9021858293cd3b77b6ec5b9009b3fe9968c0470a,373_9021858293cd3b77b6ec5b9009b3fe9968c0470a_Results,,29.826,2074,149,1918,7,0,1925,0.928158148505304
95d8537ae459e67ae13fea79906fb384d76528a2,4ec9d12 358 commits back from current GitHub head Hash:95d8537ae459e67ae13fea79906fb384d76528a2,,68.323,2486,1561,924,0,0,924,0.371681415929204,95d8537ae459e67ae13fea79906fb384d76528a2,4ec9d12 358 commits back from current GitHub head Hash:95d8537ae459e67ae13fea79906fb384d76528a2,,26.186,2295,1,2293,0,0,2293,0.999128540305011,95d8537ae459e67ae13fea79906fb384d76528a2,358_95d8537ae459e67ae13fea79906fb384d76528a2_Results,,0.006,2108,2108,0,0,0,0,0
1c4160cd844eccb8dfa808e1f636e088fefdc79e,52652a2 326 commits back from current GitHub head Hash:1c4160cd844eccb8dfa808e1f636e088fefdc79e,,77.01,2514,1201,1312,0,0,1312,0.521877486077963,1c4160cd844eccb8dfa808e1f636e088fefdc79e,52652a2 326 commits back from current GitHub head Hash:1c4160cd844eccb8dfa808e1f636e088fefdc79e,,23.96,2323,1,2321,0,0,2321,0.999139044339217,1c4160cd844eccb8dfa808e1f636e088fefdc79e,326_1c4160cd844eccb8dfa808e1f636e088fefdc79e_Results,,25.817,2136,217,1912,7,0,1919,0.898408239700375
eacb191f97cf460934d61d0a62ae8d3680c70528,57384e4 353 commits back from current GitHub head Hash:eacb191f97cf460934d61d0a62ae8d3680c70528,,27.797,2487,2278,208,0,0,208,0.0836349014877362,eacb191f97cf460934d61d0a62ae8d3680c70528,57384e4 353 commits back from current GitHub head Hash:eacb191f97cf460934d61d0a62ae8d3680c70528,,25.117,2296,1,2294,0,0,2294,0.999128919860627,eacb191f97cf460934d61d0a62ae8d3680c70528,353_eacb191f97cf460934d61d0a62ae8d3680c70528_Results,,0.607,2109,2089,20,0,0,20,0.00948316737790422
55c87a0e7354a369422b11b5bb2bfd885b13a237,573aed9 343 commits back from current GitHub head Hash:55c87a0e7354a369422b11b5bb2bfd885b13a237,,68.426,2494,1432,1061,0,0,1061,0.42542101042502,55c87a0e7354a369422b11b5bb2bfd885b13a237,573aed9 343 commits back from current GitHub head Hash:55c87a0e7354a369422b11b5bb2bfd885b13a237,,25.313,2303,1,2301,0,0,2301,0.999131567520625,55c87a0e7354a369422b11b5bb2bfd885b13a237,343_55c87a0e7354a369422b11b5bb2bfd885b13a237_Results,,6.899,2116,1632,483,1,0,484,0.228733459357278
8b0db33b7e49be6bfa38d8084449d1c065059282,58cc2a3 356 commits back from current GitHub head Hash:8b0db33b7e49be6bfa38d8084449d1c065059282,,24.697,2487,2253,233,0,0,233,0.0936871733011661,8b0db33b7e49be6bfa38d8084449d1c065059282,58cc2a3 356 commits back from current GitHub head Hash:8b0db33b7e49be6bfa38d8084449d1c065059282,,24.466,2296,1,2294,0,0,2294,0.999128919860627,8b0db33b7e49be6bfa38d8084449d1c065059282,356_8b0db33b7e49be6bfa38d8084449d1c065059282_Results,,0.695,2109,2067,42,0,0,42,0.0199146514935989
8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01,5bb9bbc 311 commits back from current GitHub head Hash:8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01,,21.064,2561,2369,191,0,0,191,0.0745802420929324,8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01,5bb9bbc 311 commits back from current GitHub head Hash:8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01,,24.603,2370,1,2368,0,0,2368,0.99915611814346,8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01,311_8dae7a7daba27aeaf25a489b0a2ea0f5e7d85e01_Results,,0.01,2183,2183,0,0,0,0,0
533121433c15aa5d5d978972873faa26a21f90c9,5c9fd96 318 commits back from current GitHub head Hash:533121433c15aa5d5d978972873faa26a21f90c9,,100.93,2561,662,1898,0,0,1898,0.741116751269036,533121433c15aa5d5d978972873faa26a21f90c9,5c9fd96 318 commits back from current GitHub head Hash:533121433c15aa5d5d978972873faa26a21f90c9,,24.587,2370,1,2368,0,0,2368,0.99915611814346,533121433c15aa5d5d978972873faa26a21f90c9,318_533121433c15aa5d5d978972873faa26a21f90c9_Results,,31.261,2183,155,2021,7,0,2028,0.928996793403573
2c5322c302abdf76ba0fd639db30baf235c0b78b,5d8328d 372 commits back from current GitHub head Hash:2c5322c302abdf76ba0fd639db30baf235c0b78b,,104.997,2459,734,1724,0,0,1724,0.701098007320049,2c5322c302abdf76ba0fd639db30baf235c0b78b,5d8328d 372 commits back from current GitHub head Hash:2c5322c302abdf76ba0fd639db30baf235c0b78b,,24.69,2268,1,2266,0,0,2266,0.999118165784832,2c5322c302abdf76ba0fd639db30baf235c0b78b,372_2c5322c302abdf76ba0fd639db30baf235c0b78b_Results,,28.945,2081,160,1914,7,0,1921,0.923113887554061
81098652b37266bf7ed29d8c1e86c270ae18b79d,5f25497 338 commits back from current GitHub head Hash:81098652b37266bf7ed29d8c1e86c270ae18b79d,,80.247,2497,1192,1304,0,0,1304,0.522226672006408,81098652b37266bf7ed29d8c1e86c270ae18b79d,5f25497 338 commits back from current GitHub head Hash:81098652b37266bf7ed29d8c1e86c270ae18b79d,,24.093,2306,1,2304,0,0,2304,0.999132697311362,81098652b37266bf7ed29d8c1e86c270ae18b79d,338_81098652b37266bf7ed29d8c1e86c270ae18b79d_Results,,28.711,2119,212,1900,7,0,1907,0.899952807928268
a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331,61a8915 396 commits back from current GitHub head Hash:a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331,,169.084,2423,466,1956,0,0,1956,0.807263722657862,a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331,61a8915 396 commits back from current GitHub head Hash:a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331,,41.813,2232,1,2230,0,0,2230,0.99910394265233,a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331,396_a7046b0f6c8791a8938d0bf8f7d6bb0b170d5331_Results,,57.169,2045,100,1937,8,0,1945,0.951100244498778
7f290b5a857d301f93b4ea37bb4aa227fa66f227,61c3fb7 384 commits back from current GitHub head Hash:7f290b5a857d301f93b4ea37bb4aa227fa66f227,,99.883,2418,971,1446,0,0,1446,0.598014888337469,7f290b5a857d301f93b4ea37bb4aa227fa66f227,61c3fb7 384 commits back from current GitHub head Hash:7f290b5a857d301f93b4ea37bb4aa227fa66f227,,26.997,2227,2,2224,0,0,2224,0.998652896273013,7f290b5a857d301f93b4ea37bb4aa227fa66f227,384_7f290b5a857d301f93b4ea37bb4aa227fa66f227_Results,,28.032,2040,221,1811,8,0,1819,0.891666666666667
428a9422037b996e1500d50f278439f1ed3249b1,66b14a7 400 commits back from current GitHub head Hash:428a9422037b996e1500d50f278439f1ed3249b1,,195.024,2422,192,2229,0,0,2229,0.920313790255987,428a9422037b996e1500d50f278439f1ed3249b1,66b14a7 400 commits back from current GitHub head Hash:428a9422037b996e1500d50f278439f1ed3249b1,,41.78,2231,1,2229,0,0,2229,0.999103541012999,428a9422037b996e1500d50f278439f1ed3249b1,400_428a9422037b996e1500d50f278439f1ed3249b1_Results,,54.871,2044,5,2031,8,0,2039,0.997553816046967
029e36e7e4925bb2338b24f220b7c57aaadbda21,6763e50 348 commits back from current GitHub head Hash:029e36e7e4925bb2338b24f220b7c57aaadbda21,,27.97,2488,2211,276,0,0,276,0.110932475884244,029e36e7e4925bb2338b24f220b7c57aaadbda21,6763e50 348 commits back from current GitHub head Hash:029e36e7e4925bb2338b24f220b7c57aaadbda21,,25.393,2297,1,2295,0,0,2295,0.999129299085764,029e36e7e4925bb2338b24f220b7c57aaadbda21,348_029e36e7e4925bb2338b24f220b7c57aaadbda21_Results,,2.188,2110,1982,128,0,0,128,0.0606635071090047
e04f0eec486ddd7c2a3209a6591f89f1ebd69da7,6e0e410 390 commits back from current GitHub head Hash:e04f0eec486ddd7c2a3209a6591f89f1ebd69da7,,85.047,2427,1496,930,0,0,930,0.3831891223733,e04f0eec486ddd7c2a3209a6591f89f1ebd69da7,6e0e410 390 commits back from current GitHub head Hash:e04f0eec486ddd7c2a3209a6591f89f1ebd69da7,,42.63,2236,1,2234,0,0,2234,0.999105545617174,e04f0eec486ddd7c2a3209a6591f89f1ebd69da7,390_e04f0eec486ddd7c2a3209a6591f89f1ebd69da7_Results,,0.007,2049,2049,0,0,0,0,0
dadc431af5cfe465d9fa4b72a9d6dfbff0e77594,740ee47 322 commits back from current GitHub head Hash:dadc431af5cfe465d9fa4b72a9d6dfbff0e77594,,21.947,2542,2350,191,0,0,191,0.0751376868607396,dadc431af5cfe465d9fa4b72a9d6dfbff0e77594,740ee47 322 commits back from current GitHub head Hash:dadc431af5cfe465d9fa4b72a9d6dfbff0e77594,,24,2351,1,2349,0,0,2349,0.999149298170991,dadc431af5cfe465d9fa4b72a9d6dfbff0e77594,322_dadc431af5cfe465d9fa4b72a9d6dfbff0e77594_Results,,0.006,2164,2164,0,0,0,0,0
b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41,75c0d3f 306 commits back from current GitHub head Hash:b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41,,63.357,2565,1539,1025,0,0,1025,0.399610136452242,b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41,75c0d3f 306 commits back from current GitHub head Hash:b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41,,24.273,2374,2,2371,0,0,2371,0.998736310025274,b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41,306_b83e1fab4c3eb5074547bece3c1bfbefa2ac0a41_Results,,1.471,2187,2119,68,0,0,68,0.031092821216278
aa235d606828a19586d1a567c3b7eff44b4635b4,80ce9f3 319 commits back from current GitHub head Hash:aa235d606828a19586d1a567c3b7eff44b4635b4,,42.4,2542,1927,614,0,0,614,0.241542092840283,aa235d606828a19586d1a567c3b7eff44b4635b4,80ce9f3 319 commits back from current GitHub head Hash:aa235d606828a19586d1a567c3b7eff44b4635b4,,23.887,2351,1,2349,0,0,2349,0.999149298170991,aa235d606828a19586d1a567c3b7eff44b4635b4,319_aa235d606828a19586d1a567c3b7eff44b4635b4_Results,,6.675,2164,1741,422,1,0,423,0.19547134935305
819d705fbcc2213c8569278ab648c4ab91fe7eb1,84dc7d5 325 commits back from current GitHub head Hash:819d705fbcc2213c8569278ab648c4ab91fe7eb1,,23.33,2528,2322,205,0,0,205,0.0810917721518987,819d705fbcc2213c8569278ab648c4ab91fe7eb1,84dc7d5 325 commits back from current GitHub head Hash:819d705fbcc2213c8569278ab648c4ab91fe7eb1,,23.977,2337,1,2335,0,0,2335,0.999144201968335,819d705fbcc2213c8569278ab648c4ab91fe7eb1,325_819d705fbcc2213c8569278ab648c4ab91fe7eb1_Results,,0.453,2150,2136,14,0,0,14,0.00651162790697674
1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11,8a472da 317 commits back from current GitHub head Hash:1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11,,21.39,2561,2369,191,0,0,191,0.0745802420929324,1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11,8a472da 317 commits back from current GitHub head Hash:1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11,,24.81,2370,1,2368,0,0,2368,0.99915611814346,1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11,317_1c1a602d0e2d37ecd126ad2de6c682aa4b5b9a11_Results,,0.006,2183,2183,0,0,0,0,0
018589cd6b0247c61e962d6d10e12f0f0c094b75,8b11c6f 302 commits back from current GitHub head Hash:018589cd6b0247c61e962d6d10e12f0f0c094b75,,96.243,2569,893,1675,0,0,1675,0.652004671078241,018589cd6b0247c61e962d6d10e12f0f0c094b75,8b11c6f 302 commits back from current GitHub head Hash:018589cd6b0247c61e962d6d10e12f0f0c094b75,,24.74,2378,1,2376,0,0,2376,0.999158957106812,018589cd6b0247c61e962d6d10e12f0f0c094b75,302_018589cd6b0247c61e962d6d10e12f0f0c094b75_Results,,27.632,2191,159,2025,7,0,2032,0.927430397078959
9c1dbfe44df1e07898d6949fb982d3a10f322988,8c41dd9 392 commits back from current GitHub head Hash:9c1dbfe44df1e07898d6949fb982d3a10f322988,,181.537,2425,192,2232,0,0,2232,0.920412371134021,9c1dbfe44df1e07898d6949fb982d3a10f322988,8c41dd9 392 commits back from current GitHub head Hash:9c1dbfe44df1e07898d6949fb982d3a10f322988,,42.03,2234,1,2232,0,0,2232,0.999104744852283,9c1dbfe44df1e07898d6949fb982d3a10f322988,392_9c1dbfe44df1e07898d6949fb982d3a10f322988_Results,,53.469,2047,83,1956,8,0,1964,0.959452857840743
c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73,8d394b0 316 commits back from current GitHub head Hash:c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73,,123.84,2561,192,2368,0,0,2368,0.924638812963686,c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73,8d394b0 316 commits back from current GitHub head Hash:c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73,,24.7,2370,1,2368,0,0,2368,0.99915611814346,c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73,316_c4cea92a3fa6c4864fd5f58e15829cefcfcb8b73_Results,,0.006,2183,2183,0,0,0,0,0
04f7bb5d659404498972d5f2761b49b7f55f3924,8f348be 361 commits back from current GitHub head Hash:04f7bb5d659404498972d5f2761b49b7f55f3924,,44.9,2483,1926,556,0,0,556,0.223922674184454,04f7bb5d659404498972d5f2761b49b7f55f3924,8f348be 361 commits back from current GitHub head Hash:04f7bb5d659404498972d5f2761b49b7f55f3924,,26.68,2292,1,2290,0,0,2290,0.99912739965096,04f7bb5d659404498972d5f2761b49b7f55f3924,361_04f7bb5d659404498972d5f2761b49b7f55f3924_Results,,5.583,2105,1740,364,1,0,365,0.173396674584323
031222d4f4bd541e66f236329591f2427f835174,90b6597 350 commits back from current GitHub head Hash:031222d4f4bd541e66f236329591f2427f835174,,30.283,2488,2211,276,0,0,276,0.110932475884244,031222d4f4bd541e66f236329591f2427f835174,90b6597 350 commits back from current GitHub head Hash:031222d4f4bd541e66f236329591f2427f835174,,26.164,2297,1,2295,0,0,2295,0.999129299085764,031222d4f4bd541e66f236329591f2427f835174,350_031222d4f4bd541e66f236329591f2427f835174_Results,,1.993,2110,1982,128,0,0,128,0.0606635071090047
4304ea6431d14b5f54ba221da548e7ed89846df2,90d9509 397 commits back from current GitHub head Hash:4304ea6431d14b5f54ba221da548e7ed89846df2,,169.11,2423,456,1966,0,0,1966,0.811390837804375,4304ea6431d14b5f54ba221da548e7ed89846df2,90d9509 397 commits back from current GitHub head Hash:4304ea6431d14b5f54ba221da548e7ed89846df2,,42.757,2232,1,2230,0,0,2230,0.99910394265233,4304ea6431d14b5f54ba221da548e7ed89846df2,397_4304ea6431d14b5f54ba221da548e7ed89846df2_Results,,51.147,2045,99,1938,8,0,1946,0.95158924205379
b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350,9311c0b 363 commits back from current GitHub head Hash:b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350,,86.037,2481,1187,1293,0,0,1293,0.521160822249093,b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350,9311c0b 363 commits back from current GitHub head Hash:b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350,,25.387,2290,1,2288,0,0,2288,0.999126637554585,b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350,363_b3edfbdc01c06ffc0d26bbe05ba252d4d7ce5350_Results,,27.077,2103,326,1770,7,0,1777,0.844983357108892
d1451bd4aebded9a6faa1564ff7d96e43401f8fd,96bf2ac 387 commits back from current GitHub head Hash:d1451bd4aebded9a6faa1564ff7d96e43401f8fd,,93.953,2405,954,1450,0,0,1450,0.602910602910603,d1451bd4aebded9a6faa1564ff7d96e43401f8fd,96bf2ac 387 commits back from current GitHub head Hash:d1451bd4aebded9a6faa1564ff7d96e43401f8fd,,25.72,2214,1,2212,0,0,2212,0.999096657633243,d1451bd4aebded9a6faa1564ff7d96e43401f8fd,387_d1451bd4aebded9a6faa1564ff7d96e43401f8fd_Results,,26.526,2027,221,1799,7,0,1806,0.890971879625062
aeaf3f1dc342a644f22e381a52687c689157bf77,97bf747 395 commits back from current GitHub head Hash:aeaf3f1dc342a644f22e381a52687c689157bf77,,85.42,2423,1505,917,0,0,917,0.378456458935204,aeaf3f1dc342a644f22e381a52687c689157bf77,97bf747 395 commits back from current GitHub head Hash:aeaf3f1dc342a644f22e381a52687c689157bf77,,41.393,2232,1,2230,0,0,2230,0.99910394265233,aeaf3f1dc342a644f22e381a52687c689157bf77,395_aeaf3f1dc342a644f22e381a52687c689157bf77_Results,,52.511,2045,463,1574,8,0,1582,0.77359413202934
34da77c3bff301243631b355903cf7d81d835fff,99cb2a3 357 commits back from current GitHub head Hash:34da77c3bff301243631b355903cf7d81d835fff,,59.863,2486,1685,800,0,0,800,0.321802091713596,34da77c3bff301243631b355903cf7d81d835fff,99cb2a3 357 commits back from current GitHub head Hash:34da77c3bff301243631b355903cf7d81d835fff,,25.08,2295,1,2293,0,0,2293,0.999128540305011,34da77c3bff301243631b355903cf7d81d835fff,357_34da77c3bff301243631b355903cf7d81d835fff_Results,,0.006,2108,2108,0,0,0,0,0
e490a0d640c9b3ec6af40ceeb1569497aba3682f,9caae11 310 commits back from current GitHub head Hash:e490a0d640c9b3ec6af40ceeb1569497aba3682f,,24.54,2561,2369,191,0,0,191,0.0745802420929324,e490a0d640c9b3ec6af40ceeb1569497aba3682f,9caae11 310 commits back from current GitHub head Hash:e490a0d640c9b3ec6af40ceeb1569497aba3682f,,24.776,2370,1,2368,0,0,2368,0.99915611814346,e490a0d640c9b3ec6af40ceeb1569497aba3682f,310_e490a0d640c9b3ec6af40ceeb1569497aba3682f_Results,,0.006,2183,2183,0,0,0,0,0
d93f112ee0d853e8e6af606dab3ce741e4359495,9e12b47 364 commits back from current GitHub head Hash:d93f112ee0d853e8e6af606dab3ce741e4359495,,138.653,2480,192,2287,0,0,2287,0.922177419354839,d93f112ee0d853e8e6af606dab3ce741e4359495,9e12b47 364 commits back from current GitHub head Hash:d93f112ee0d853e8e6af606dab3ce741e4359495,,24.447,2289,1,2287,0,0,2287,0.99912625600699,d93f112ee0d853e8e6af606dab3ce741e4359495,364_d93f112ee0d853e8e6af606dab3ce741e4359495_Results,,8.866,2102,1619,482,1,0,483,0.229781160799239
3a0b272b83ec4230bc57aaff6af97f51473fb9ca,a2351c0 312 commits back from current GitHub head Hash:3a0b272b83ec4230bc57aaff6af97f51473fb9ca,,20.947,2561,2369,191,0,0,191,0.0745802420929324,3a0b272b83ec4230bc57aaff6af97f51473fb9ca,a2351c0 312 commits back from current GitHub head Hash:3a0b272b83ec4230bc57aaff6af97f51473fb9ca,,24.427,2370,1,2368,0,0,2368,0.99915611814346,3a0b272b83ec4230bc57aaff6af97f51473fb9ca,312_3a0b272b83ec4230bc57aaff6af97f51473fb9ca_Results,,0.007,2183,2183,0,0,0,0,0
